duration,director_fb_likes,movie_fb_likes,cast_total_fb_likes,num_voted_users,num_user_for_reviews,budget,imdb_score
111.0,53.0,0,9941,20186,81.0,19500000.0,6.2
88.0,82.0,0,2857,74945,359.0,25000000.0,1.9
88.0,190.0,0,137712,26236,110.0,27000000.0,5.7
94.0,36.0,0,15183,23928,100.0,20000000.0,6.6
117.0,20.0,0,15713,58957,91.0,20000000.0,6.0
95.0,4.0,10000,1414,82082,236.0,20000000.0,6.1
99.0,272.0,713,1189,26390,176.0,40000000.0,4.8
96.0,83.0,0,30541,112516,223.0,20000000.0,6.2
98.0,11000.0,979,4302,29385,86.0,20000000.0,7.5
123.0,6.0,0,908,5796,177.0,20000000.0,6.3
101.0,176.0,983,3431,24019,199.0,30000000.0,7.1
102.0,563.0,0,13156,69172,316.0,22000000.0,6.6
94.0,394.0,977,2880,21542,88.0,20000000.0,6.1
102.0,192.0,0,500,60516,147.0,20000000.0,6.7
108.0,212.0,0,2799,22823,113.0,22000000.0,5.6
116.0,198.0,25000,20258,92237,366.0,20000000.0,7.2
93.0,18.0,444,1151,6701,26.0,20000000.0,4.3
102.0,1000.0,0,1778,79855,235.0,20000000.0,6.4
103.0,350.0,0,5637,13505,180.0,20000000.0,7.1
115.0,214.0,0,27214,32567,106.0,20000000.0,6.3
96.0,11000.0,0,11867,35586,131.0,20000000.0,7.4
98.0,4.0,311,4843,16372,121.0,20000000.0,6.1
101.0,53.0,25000,16926,61360,129.0,20000000.0,6.6
106.0,277.0,855,24887,17349,42.0,20000000.0,6.0
101.0,11000.0,0,1614,30083,140.0,20000000.0,6.8
111.0,0.0,0,3309,60156,299.0,20000000.0,6.8
99.0,52.0,10000,23409,49855,117.0,21000000.0,7.2
88.0,84.0,0,1343,25371,129.0,20000000.0,1.9
83.0,10.0,676,1019,21933,76.0,33000000.0,5.5
91.0,10.0,233,2700,9785,26.0,20000000.0,4.5
108.0,54.0,924,2730,6838,117.0,20000000.0,6.3
154.0,189.0,548,2172,3454,64.0,20000000.0,7.0
148.0,0.0,18000,707,61935,242.0,20000000.0,6.7
77.0,3.0,346,2185,3851,114.0,20000000.0,2.8
110.0,9.0,0,3177,7894,25.0,20000000.0,5.0
83.0,119.0,797,2907,8560,205.0,12000000.0,4.3
107.0,0.0,48000,2848,59248,164.0,20000000.0,5.6
100.0,17.0,0,1267,15169,213.0,22000000.0,6.2
87.0,29.0,847,4218,18571,120.0,20000000.0,5.3
154.0,608.0,608,1690,10037,202.0,10000000.0,7.4
106.0,38.0,15000,5705,15978,122.0,20000000.0,7.4
99.0,0.0,36000,23755,80617,190.0,15000000.0,6.5
100.0,0.0,0,39507,89383,293.0,8700000.0,7.1
116.0,150.0,13000,21200,24997,75.0,20000000.0,7.2
94.0,892.0,1000,838,37626,521.0,20000000.0,2.3
111.0,650.0,1000,1573,11958,39.0,20000000.0,6.4
100.0,143.0,0,2295,29649,361.0,20000000.0,6.1
125.0,78.0,0,3979,45799,180.0,20000000.0,7.0
114.0,329.0,971,3493,6904,102.0,20000000.0,6.5
119.0,18.0,0,64,14301,45.0,20000000.0,7.0
135.0,162.0,0,36398,48346,230.0,20000000.0,7.0
93.0,19.0,0,30134,28629,113.0,20000000.0,4.9
114.0,0.0,0,3014,41737,105.0,20000000.0,6.9
124.0,0.0,13000,24732,55842,274.0,21000000.0,7.5
114.0,22.0,235,1776,4293,53.0,20000000.0,6.9
124.0,42.0,1000,1462,2998,74.0,20000000.0,4.5
104.0,214.0,0,2129,43205,232.0,2000000.0,7.4
118.0,14.0,0,3384,2302,20.0,20000000.0,7.0
80.0,121.0,241,2467,4518,66.0,20000000.0,2.8
107.0,110.0,20000,25088,261317,1137.0,20000000.0,7.5
125.0,55.0,1000,1003,8087,33.0,40000000.0,7.1
115.0,115.0,401,11433,16215,138.0,24000000.0,6.4
88.0,12.0,831,1978,14015,83.0,20000000.0,6.7
122.0,11000.0,0,22319,7976,61.0,10000000.0,5.3
101.0,25.0,445,20354,2613,46.0,20000000.0,6.2
107.0,58.0,399,1592,3843,25.0,20000000.0,6.4
118.0,8.0,136,182,7147,16.0,140000000.0,6.0
107.0,14.0,0,1577,13026,75.0,20000000.0,5.1
100.0,3.0,217,15612,9868,81.0,22000000.0,5.5
110.0,278.0,0,3785,6147,36.0,20000000.0,5.4
102.0,10.0,314,1113,5154,29.0,25000000.0,6.2
98.0,5.0,0,20472,25450,118.0,20000000.0,6.7
83.0,0.0,1000,15680,5203,11.0,20000000.0,5.8
98.0,2.0,70,1092,50,3.0,20000000.0,4.8
105.0,23.0,0,27425,178,1.0,20000000.0,7.2
96.0,160.0,0,17957,21833,101.0,20000000.0,5.6
105.0,17.0,11000,16355,43879,133.0,27220000.0,6.4
125.0,43.0,0,2608,77656,220.0,19400000.0,7.5
184.0,34.0,0,1601,29602,110.0,20000000.0,7.4
236.0,0.0,0,2398,186485,382.0,22000000.0,8.0
97.0,52.0,16000,5547,160418,296.0,20000000.0,5.7
113.0,17.0,0,15914,30213,112.0,19000000.0,6.8
95.0,15.0,0,3092,62861,232.0,20000000.0,5.9
103.0,0.0,11000,1212,222018,869.0,15000000.0,7.2
91.0,17.0,0,3023,65512,478.0,20000000.0,5.5
146.0,0.0,37000,2560,610333,1320.0,19000000.0,8.4
116.0,0.0,39000,3230,732212,809.0,19000000.0,8.5
93.0,37.0,0,2872,45317,536.0,19000000.0,5.6
113.0,0.0,1000,1465,8346,59.0,13000000.0,4.1
90.0,97.0,1000,2374,60,6.0,27000000.0,5.0
101.0,8.0,0,1292,77987,120.0,19000000.0,6.1
95.0,189.0,0,2020,57479,205.0,18000000.0,5.4
109.0,93.0,14000,35561,53977,125.0,15000000.0,7.1
85.0,2.0,663,2429,2855,119.0,19000000.0,3.6
101.0,42.0,0,2609,93272,251.0,20000000.0,6.5
125.0,6000.0,28000,44,417971,902.0,19000000.0,8.6
132.0,79.0,1000,28094,17982,95.0,25000000.0,7.0
131.0,33.0,53000,1985,98741,236.0,19000000.0,7.6
129.0,51.0,0,4324,72715,103.0,19000000.0,6.5
100.0,14.0,13000,4094,71276,181.0,19000000.0,6.4
172.0,75.0,560,1131,6156,91.0,19000000.0,6.7
97.0,31.0,0,5519,43867,83.0,23000000.0,6.3
92.0,22.0,238,2,1153,15.0,19000000.0,5.7
116.0,500.0,228,14579,3536,44.0,19000000.0,6.3
90.0,15.0,0,120797,80903,518.0,19000000.0,6.0
81.0,0.0,0,25489,143251,710.0,19000000.0,7.7
97.0,0.0,0,1876,78883,662.0,15000000.0,6.2
118.0,0.0,15000,43105,213226,648.0,18500000.0,7.7
100.0,0.0,13000,7252,94292,287.0,18500000.0,6.4
97.0,89.0,21000,2771,216581,397.0,18000000.0,6.4
114.0,55.0,0,2085,265818,213.0,18000000.0,6.9
130.0,545.0,0,28018,153468,204.0,18000000.0,7.3
82.0,119.0,0,505,297014,1198.0,18000000.0,7.3
96.0,126.0,0,4380,131801,548.0,18000000.0,6.2
105.0,12000.0,0,14762,58743,192.0,17000000.0,6.6
122.0,301.0,0,2759,96569,522.0,20000000.0,6.7
88.0,31.0,0,2604,59380,202.0,17000000.0,5.7
110.0,179.0,31000,15044,24854,374.0,16000000.0,3.1
103.0,15.0,0,1615,49077,475.0,17000000.0,6.3
106.0,8.0,265,3956,10104,69.0,18000000.0,5.7
98.0,72.0,10000,3151,107815,485.0,18000000.0,7.1
68.0,116.0,0,10557,183425,425.0,17000000.0,7.0
94.0,52.0,19000,2259,13562,103.0,18000000.0,6.1
99.0,42.0,0,3567,18727,45.0,21000000.0,6.6
107.0,323.0,13000,4223,290949,629.0,15000000.0,7.8
180.0,869.0,16000,3076,270790,549.0,18000000.0,8.3
89.0,29.0,1000,4867,27664,260.0,20000000.0,3.9
97.0,70.0,0,5032,245989,554.0,17000000.0,7.0
113.0,22.0,0,1310,35718,317.0,18000000.0,6.7
131.0,500.0,0,3261,65201,651.0,19800000.0,7.3
103.0,0.0,0,14672,27149,96.0,18000000.0,6.3
119.0,0.0,114000,21668,395087,1101.0,18000000.0,7.8
98.0,11000.0,36000,1353,150082,384.0,18000000.0,7.3
111.0,521.0,0,313,83374,828.0,15000000.0,7.6
94.0,23.0,0,4868,36666,144.0,25000000.0,5.3
81.0,8.0,588,2653,29621,76.0,18000000.0,5.3
89.0,0.0,7000,4877,46492,335.0,1000000.0,6.8
106.0,80.0,15000,5024,35514,114.0,18000000.0,7.1
122.0,0.0,0,2032,17277,124.0,18000000.0,7.2
86.0,62.0,0,727,52467,248.0,18000000.0,5.8
103.0,130.0,2000,2481,62009,109.0,18000000.0,5.8
121.0,17000.0,0,23008,235133,494.0,18000000.0,8.3
109.0,7.0,0,4947,25344,77.0,18000000.0,5.6
109.0,272.0,0,605,14870,86.0,18000000.0,6.8
123.0,64.0,0,5734,14062,82.0,18000000.0,5.0
94.0,0.0,63000,11984,279179,440.0,18000000.0,7.6
94.0,11000.0,812,23283,31169,192.0,18000000.0,6.7
115.0,13.0,0,1201,15817,210.0,18000000.0,6.7
107.0,24.0,0,10691,9051,68.0,17000000.0,5.7
91.0,38.0,591,18711,8023,49.0,18000000.0,5.2
125.0,34.0,0,21622,39105,359.0,18000000.0,7.5
122.0,0.0,23000,28933,93548,307.0,30000000.0,7.2
102.0,0.0,0,4072,28209,80.0,18000000.0,5.3
90.0,44.0,0,16004,64646,105.0,18000000.0,6.5
98.0,28.0,346,927,1400,41.0,18000000.0,5.0
109.0,128.0,813,14995,23728,213.0,18000000.0,6.1
107.0,0.0,2000,1067,27629,149.0,18000000.0,7.4
90.0,31.0,4000,676,19586,109.0,18000000.0,4.4
112.0,0.0,0,1466,46396,287.0,18000000.0,7.5
94.0,0.0,3000,1673,8895,48.0,18000000.0,5.7
105.0,6.0,0,2368,7470,35.0,18000000.0,5.5
104.0,109.0,562,847,10680,112.0,18000000.0,7.1
112.0,213.0,0,711,29591,118.0,17000000.0,5.9
108.0,25.0,0,1263,10832,102.0,18000000.0,6.7
112.0,97.0,0,1341,15352,82.0,13000000.0,7.0
127.0,13000.0,0,56585,142416,420.0,18000000.0,7.9
111.0,655.0,0,39307,31898,111.0,18000000.0,6.9
126.0,44.0,0,653,37635,165.0,20000000.0,7.3
114.0,0.0,12000,46944,194489,192.0,18000000.0,7.3
99.0,379.0,0,1356,2541,54.0,20000000.0,3.5
150.0,0.0,0,1645,30618,224.0,18000000.0,7.8
112.0,337.0,0,5671,31359,156.0,18000000.0,6.7
108.0,11000.0,827,14843,25165,155.0,18000000.0,6.4
116.0,6.0,18000,39463,27882,119.0,18000000.0,7.1
144.0,0.0,0,167,52958,193.0,12000000.0,7.8
93.0,28.0,0,2319,10082,100.0,2700000.0,5.9
103.0,154.0,2000,4094,26730,180.0,18000000.0,7.2
93.0,190.0,19000,1083,13359,56.0,18000000.0,7.2
98.0,34.0,1000,2215,14324,93.0,18000000.0,5.1
114.0,157.0,342,198,2541,20.0,18000000.0,5.5
121.0,0.0,271,2705,899,42.0,11350000.0,6.2
87.0,0.0,3000,1592,49669,419.0,3500000.0,7.2
92.0,55.0,0,3212,4510,50.0,18000000.0,5.2
105.0,2.0,0,1185,14325,90.0,14000000.0,6.7
89.0,130.0,0,1243,30215,95.0,17900000.0,5.0
114.0,89.0,10000,25804,48162,140.0,14000000.0,6.2
119.0,99.0,0,17584,422606,555.0,20000000.0,7.6
91.0,512.0,0,13545,5693,34.0,18000000.0,5.3
98.0,209.0,0,816,67653,108.0,23000000.0,6.2
80.0,19.0,0,14385,45900,247.0,17500000.0,6.5
121.0,83.0,12000,4142,264533,609.0,17500000.0,8.1
94.0,87.0,0,2124,140780,376.0,24000000.0,6.3
93.0,148.0,0,1373,1633,17.0,17500000.0,4.4
93.0,32.0,0,16735,13133,101.0,18000000.0,4.6
116.0,0.0,204,245,4387,67.0,17500000.0,6.0
101.0,448.0,20000,956,268581,1109.0,17000000.0,7.6
154.0,0.0,18000,4228,488537,1076.0,18500000.0,8.4
170.0,165.0,0,1164,66959,258.0,17000000.0,7.9
99.0,13.0,0,50284,105585,419.0,17000000.0,5.6
104.0,42.0,14000,3627,106820,147.0,17000000.0,6.5
126.0,729.0,0,2170,149966,835.0,12000000.0,7.5
110.0,422.0,0,35345,54710,177.0,17500000.0,6.3
101.0,0.0,12000,4400,157857,1191.0,300000.0,7.9
87.0,9.0,309,2164,3407,48.0,17000000.0,5.1
123.0,92.0,7000,5306,11600,64.0,17000000.0,6.7
109.0,248.0,3000,19410,121058,482.0,17000000.0,6.7
90.0,52.0,12000,1978,67978,279.0,20000000.0,5.6
96.0,36.0,2000,3294,62272,207.0,17000000.0,5.6
82.0,12.0,0,9271,48458,239.0,17000000.0,6.2
86.0,33.0,16000,17396,64190,129.0,17000000.0,5.6
108.0,192.0,0,4500,129719,855.0,15000000.0,6.4
98.0,39.0,320,2713,11815,117.0,17000000.0,5.6
129.0,51.0,21000,952,23480,83.0,17000000.0,7.4
99.0,17.0,0,4797,7991,30.0,17000000.0,4.9
105.0,49.0,874,1538,8522,92.0,20000000.0,6.0
112.0,36.0,36000,12676,213898,250.0,17000000.0,7.2
108.0,19.0,476,3344,12993,107.0,34000000.0,4.9
121.0,0.0,0,2365,50656,416.0,17000000.0,7.5
89.0,11.0,814,4060,10885,271.0,17000000.0,4.8
89.0,0.0,110,2135,9104,112.0,4000000.0,3.1
73.0,11.0,339,2020,2045,37.0,17000000.0,5.8
132.0,847.0,4000,6317,52852,138.0,17000000.0,6.7
154.0,117.0,419,1567,4550,50.0,9000000.0,6.8
96.0,201.0,70000,673,125016,789.0,17000000.0,6.5
98.0,80.0,0,2016,15033,75.0,17000000.0,5.9
107.0,80.0,300,5992,22639,217.0,19000000.0,5.5
134.0,22.0,1000,3007,33570,259.0,17000000.0,3.6
122.0,47.0,0,27381,88590,419.0,17000000.0,7.4
128.0,9.0,352,1727,3222,64.0,20000000.0,6.7
97.0,3.0,154,805,4081,28.0,17000000.0,3.0
110.0,168.0,15000,4210,295375,645.0,16000000.0,7.6
102.0,4.0,0,1262,1275,27.0,17000000.0,6.4
98.0,541.0,0,409,16234,113.0,17000000.0,6.9
120.0,30.0,0,14492,13762,39.0,17000000.0,6.6
160.0,219.0,0,2340,32671,238.0,17000000.0,5.5
80.0,0.0,0,1364,10706,39.0,11000000.0,6.6
91.0,22.0,903,1769,3701,71.0,17000000.0,5.2
83.0,57.0,0,730,16268,108.0,17000000.0,4.1
102.0,6.0,0,5433,55895,115.0,16500000.0,6.8
122.0,30.0,0,25173,13239,97.0,16800000.0,6.5
126.0,0.0,0,1607,119150,219.0,15000000.0,7.4
136.0,0.0,0,41059,78392,196.0,16500000.0,7.7
120.0,11.0,0,12554,46204,151.0,16500000.0,7.1
108.0,18.0,0,2785,37700,50.0,16500000.0,6.3
126.0,26.0,0,2282,56665,469.0,15000000.0,7.6
128.0,608.0,23000,51609,277451,491.0,16400000.0,8.0
113.0,137.0,0,2985,288451,438.0,16000000.0,7.3
89.0,0.0,0,485,149108,273.0,16000000.0,7.6
129.0,0.0,0,2330,26310,154.0,16000000.0,7.8
94.0,480.0,0,3889,132963,302.0,15600000.0,6.5
106.0,48.0,0,23369,35312,267.0,16000000.0,6.4
100.0,405.0,30000,4606,190030,583.0,15000000.0,8.0
89.0,687.0,0,12183,42182,230.0,16000000.0,4.8
94.0,0.0,71000,27911,237848,377.0,16000000.0,7.8
83.0,473.0,0,26402,56269,366.0,16000000.0,5.9
111.0,19.0,0,824,1449,30.0,18500000.0,5.4
80.0,11.0,1000,3058,18254,307.0,16000000.0,3.3
112.0,0.0,27000,1322,467234,1083.0,13500000.0,8.2
94.0,14.0,393,4194,7392,53.0,35000000.0,5.4
130.0,309.0,1000,3107,9566,81.0,16000000.0,6.4
91.0,26.0,0,5349,29147,115.0,16000000.0,4.8
91.0,29.0,0,2543,41664,205.0,17700000.0,5.9
110.0,23.0,0,874,28736,72.0,15000000.0,5.5
121.0,1000.0,17000,485,352695,687.0,8000000.0,7.9
114.0,15.0,0,3485,16582,125.0,16500000.0,4.9
96.0,11000.0,14000,19894,198111,365.0,15500000.0,7.2
270.0,5.0,0,2762,18041,54.0,25000000.0,6.6
94.0,7.0,487,3451,13661,134.0,16000000.0,5.3
109.0,7.0,0,2572,25549,171.0,16000000.0,7.2
107.0,45.0,6000,24805,92712,294.0,16000000.0,5.1
96.0,22.0,492,11078,11768,148.0,16000000.0,5.6
88.0,11000.0,0,1653,24256,91.0,16000000.0,7.6
113.0,47.0,24000,22088,113963,361.0,16000000.0,7.2
101.0,6.0,371,1882,8215,95.0,16000000.0,5.7
105.0,121.0,818,14677,21079,55.0,20000000.0,5.2
125.0,438.0,0,33865,178731,261.0,26000000.0,7.7
100.0,9.0,0,2389,51996,302.0,16000000.0,7.0
108.0,38.0,392,1945,5237,90.0,16000000.0,4.9
112.0,28.0,573,1227,8217,123.0,15000000.0,6.0
112.0,11000.0,762,12766,21613,148.0,16000000.0,6.6
95.0,89.0,0,2518,30682,194.0,15000000.0,6.8
110.0,85.0,0,1852,98629,316.0,16000000.0,7.2
118.0,369.0,0,1889,24104,88.0,16000000.0,7.2
97.0,34.0,0,3100,8687,62.0,16000000.0,2.8
120.0,115.0,0,11019,20616,70.0,16000000.0,6.6
135.0,133.0,356,2096,5321,78.0,16000000.0,6.7
101.0,0.0,23000,5056,92640,212.0,20000000.0,7.0
92.0,29.0,0,3935,18271,150.0,16000000.0,4.4
106.0,172.0,3000,329,30587,49.0,11000000.0,7.1
92.0,6.0,921,11091,5664,42.0,15000000.0,6.2
161.0,929.0,23000,943,45449,192.0,13000000.0,7.3
92.0,143.0,0,3086,7444,42.0,16000000.0,5.1
93.0,529.0,115000,4453,155249,304.0,16000000.0,8.1
110.0,22.0,0,5273,12817,43.0,16000000.0,6.7
122.0,0.0,0,2896,21370,132.0,16000000.0,6.6
91.0,10.0,939,3104,5312,40.0,15600000.0,4.5
115.0,460.0,824,699,8624,180.0,15500000.0,6.6
94.0,4.0,282,3583,1033,26.0,13500000.0,6.5
93.0,7.0,191,4329,3299,24.0,15500000.0,5.9
94.0,7.0,0,303,29392,91.0,15300000.0,6.6
95.0,571.0,0,1120,61912,352.0,15500000.0,6.5
105.0,102.0,0,3464,126464,175.0,14000000.0,7.3
103.0,0.0,20000,7521,311075,305.0,18000000.0,7.5
102.0,12000.0,3000,21499,36918,42.0,11000000.0,5.9
116.0,521.0,0,14701,77366,194.0,22000000.0,7.4
110.0,12000.0,19000,13069,219171,388.0,15000000.0,6.9
120.0,0.0,0,129,217740,1641.0,15000000.0,7.9
122.0,0.0,22000,19078,822500,2715.0,15000000.0,8.4
118.0,0.0,64000,15732,503631,636.0,15000000.0,8.0
107.0,425.0,0,2151,87538,79.0,15000000.0,6.0
102.0,4.0,1000,30978,6723,36.0,15500000.0,6.8
154.0,14000.0,6000,2592,60988,199.0,15000000.0,7.8
114.0,77.0,165000,20295,467613,608.0,14000000.0,8.1
109.0,6.0,855,2419,18140,60.0,10000000.0,6.1
94.0,87.0,0,20154,32002,103.0,15000000.0,6.2
100.0,127.0,57000,1949,134869,304.0,20000000.0,6.2
98.0,11000.0,0,3617,71183,183.0,15000000.0,7.4
102.0,79.0,26000,1018,77724,162.0,15000000.0,6.6
94.0,350.0,0,486,85333,421.0,9800000.0,7.3
92.0,13000.0,15000,1953,189413,306.0,15000000.0,7.5
113.0,0.0,1000,6510,9811,100.0,15000000.0,5.6
115.0,44.0,0,29370,36624,132.0,15000000.0,7.3
95.0,43.0,29000,11946,139749,509.0,17000000.0,6.4
87.0,165.0,0,2452,34711,468.0,15000000.0,5.0
88.0,189.0,896,3707,29008,99.0,15000000.0,5.4
183.0,517.0,11000,34025,232577,1026.0,15000000.0,8.2
97.0,272.0,12000,29252,67604,218.0,15000000.0,7.1
94.0,13.0,0,3423,27580,172.0,17000000.0,5.3
112.0,29.0,12000,15800,64747,122.0,15000000.0,6.5
98.0,66.0,27000,4567,29867,181.0,15000000.0,6.2
104.0,0.0,0,12170,92074,502.0,15000000.0,6.4
118.0,13.0,0,114,13442,59.0,15000000.0,7.2
120.0,446.0,2000,40117,69576,207.0,10000000.0,6.9
99.0,11.0,0,15369,80305,393.0,16000000.0,5.7
109.0,453.0,38000,27788,181025,336.0,7000000.0,7.7
106.0,357.0,0,26652,26846,193.0,15000000.0,5.6
123.0,120.0,90000,14100,265507,388.0,15000000.0,7.7
86.0,14.0,0,4435,15939,87.0,16000000.0,5.1
120.0,18.0,0,22383,27044,240.0,15000000.0,6.8
227.0,767.0,11000,1076,192775,559.0,15000000.0,8.4
119.0,0.0,3000,3226,36372,491.0,15000000.0,4.9
115.0,212.0,38000,4896,86664,252.0,15000000.0,7.1
114.0,29.0,0,3861,67822,279.0,15000000.0,6.6
90.0,6.0,0,2666,38248,250.0,15000000.0,6.1
94.0,28.0,0,5440,26905,614.0,15000000.0,4.1
98.0,0.0,33000,20060,294163,718.0,16000000.0,8.1
126.0,18000.0,0,22745,47626,118.0,15000000.0,7.6
100.0,0.0,81000,34337,431578,1264.0,15000000.0,7.8
89.0,10.0,810,2167,23408,105.0,15000000.0,4.6
111.0,13.0,849,1450,15582,132.0,15000000.0,6.0
100.0,35.0,0,11471,212167,713.0,15000000.0,7.0
115.0,49.0,0,525,12596,64.0,15000000.0,6.7
106.0,61.0,1000,3462,8427,88.0,14000000.0,6.4
124.0,107.0,0,5135,14322,116.0,15000000.0,7.2
107.0,5.0,0,2044,73347,296.0,15000000.0,7.4
99.0,3.0,0,16461,33088,143.0,15000000.0,4.8
90.0,31.0,949,608,28964,457.0,15000000.0,4.0
101.0,26.0,6000,1812,57140,195.0,15000000.0,6.2
119.0,11000.0,0,20391,166269,735.0,15000000.0,7.7
103.0,20.0,0,1002,13874,52.0,15000000.0,6.7
134.0,133.0,0,12749,45703,156.0,11500000.0,7.9
155.0,0.0,0,3677,189032,560.0,15000000.0,7.9
94.0,11.0,466,2210,17074,55.0,15000000.0,5.5
95.0,15.0,1000,3845,6095,76.0,15000000.0,6.2
89.0,7.0,0,2559,49721,211.0,15000000.0,5.1
97.0,83.0,243,2682,13048,227.0,14000000.0,4.1
90.0,13.0,0,2661,17983,127.0,15000000.0,6.7
92.0,8.0,0,1045,27486,284.0,20000000.0,4.7
100.0,10.0,0,2958,15385,84.0,15000000.0,6.4
117.0,19.0,0,4204,14814,114.0,15000000.0,6.3
84.0,119.0,673,4660,17328,237.0,15000000.0,5.5
140.0,310.0,47000,34413,187170,376.0,15000000.0,7.3
108.0,79.0,0,3033,50056,152.0,15000000.0,6.3
109.0,11.0,327,1069,13320,415.0,15000000.0,4.9
131.0,0.0,16000,11114,332065,876.0,15000000.0,7.6
114.0,73.0,0,3444,22797,96.0,15000000.0,6.0
97.0,181.0,20000,14025,111625,369.0,15000000.0,6.2
122.0,210.0,13000,22574,57210,158.0,15000000.0,6.8
87.0,374.0,0,2689,39788,619.0,15000000.0,4.5
85.0,12.0,175,568,2037,22.0,15000000.0,5.7
101.0,36.0,356,2764,16340,355.0,15000000.0,4.6
121.0,16.0,489,3633,4603,91.0,15000000.0,6.2
107.0,92.0,49000,17627,106111,181.0,15000000.0,7.0
111.0,0.0,10000,2633,55665,118.0,15000000.0,6.9
97.0,164.0,622,1172,30643,144.0,15000000.0,6.7
97.0,745.0,251,15209,9294,140.0,15000000.0,5.6
125.0,34.0,1000,729,9649,226.0,20000000.0,6.6
124.0,11000.0,877,12685,13692,55.0,15000000.0,6.4
76.0,9.0,436,1139,2724,53.0,15000000.0,2.8
107.0,561.0,29000,2377,53471,224.0,15000000.0,5.4
91.0,23.0,247,2913,7159,88.0,15000000.0,5.0
96.0,4.0,648,3142,7403,162.0,15000000.0,5.1
142.0,0.0,16000,29475,152306,513.0,15000000.0,8.0
103.0,80.0,1000,4676,22649,212.0,15000000.0,5.9
117.0,0.0,35000,47728,537419,1028.0,15000000.0,8.2
116.0,153.0,0,5012,52421,200.0,15000000.0,7.0
118.0,41.0,455,1873,17261,125.0,15000000.0,6.6
108.0,187.0,923,12178,24150,118.0,16000000.0,6.7
94.0,9.0,816,13524,8055,89.0,15000000.0,5.5
97.0,2.0,1000,3161,26598,132.0,20000000.0,4.9
97.0,32.0,0,16502,18966,141.0,15000000.0,6.9
91.0,6.0,647,10732,6562,66.0,15000000.0,5.6
107.0,454.0,32000,173,307639,513.0,15000000.0,8.0
95.0,24.0,0,3322,4065,33.0,15000000.0,5.3
102.0,11.0,0,33153,32311,104.0,15000000.0,6.2
88.0,96.0,0,25637,11498,53.0,15000000.0,5.3
106.0,835.0,10000,14544,30284,102.0,15000000.0,6.6
92.0,11000.0,10000,2717,58967,169.0,15000000.0,7.2
105.0,52.0,157,2312,3668,85.0,15000000.0,4.6
107.0,0.0,0,1627,34194,199.0,15000000.0,7.5
120.0,0.0,0,51657,12601,89.0,15000000.0,6.5
103.0,1000.0,0,23932,175962,336.0,15000000.0,7.6
92.0,6.0,0,3654,33745,198.0,20000000.0,6.2
147.0,0.0,16000,8484,235992,1768.0,15000000.0,8.0
98.0,18.0,0,1675,15388,190.0,15000000.0,5.5
98.0,11000.0,0,19310,36145,108.0,22000000.0,6.3
103.0,132.0,33000,12867,109873,320.0,15000000.0,7.2
111.0,122.0,0,1252,42792,162.0,15000000.0,6.7
98.0,70.0,843,1351,4996,62.0,15000000.0,5.3
111.0,0.0,391,4834,5917,71.0,15000000.0,6.3
111.0,0.0,0,6748,69569,436.0,15000000.0,6.5
145.0,756.0,12000,203,111841,413.0,6000000.0,8.3
84.0,180.0,0,962,55928,157.0,12000000.0,7.2
115.0,39.0,0,14889,22345,144.0,7000000.0,6.8
105.0,141.0,0,1172,9427,87.0,15000000.0,6.4
98.0,34.0,664,3578,20730,111.0,15000000.0,6.9
97.0,197.0,0,15293,64777,201.0,12000000.0,6.4
88.0,85.0,154,1432,2699,29.0,9000000.0,5.6
103.0,129.0,0,18639,47574,209.0,15000000.0,6.1
104.0,36.0,705,801,609,15.0,15000000.0,6.0
90.0,68.0,0,32814,14280,41.0,15000000.0,5.1
105.0,24.0,193,1732,2236,40.0,25000000.0,4.5
93.0,17.0,445,1245,7519,39.0,15000000.0,5.9
85.0,0.0,0,29488,4006,12.0,20000000.0,5.8
109.0,19.0,13000,2829,41638,134.0,7000000.0,6.1
105.0,93.0,473,363,5018,108.0,15000000.0,4.9
98.0,6.0,18,192,80,4.0,15000000.0,5.7
119.0,3.0,821,996,9177,53.0,15000000.0,7.1
124.0,67.0,277,1585,695,32.0,15000000.0,6.6
101.0,11000.0,38000,15500,437418,609.0,14600000.0,8.1
115.0,13.0,41000,38963,38202,135.0,14800000.0,5.7
120.0,1000.0,10000,33791,167750,506.0,14500000.0,6.8
111.0,15.0,0,2140,12937,73.0,10000000.0,7.5
94.0,5.0,998,994,993,13.0,14500000.0,6.2
131.0,16000.0,10000,28544,277505,495.0,14400000.0,8.3
139.0,3000.0,1000,4211,18646,81.0,14200000.0,7.4
120.0,0.0,13000,820,641997,1017.0,15000000.0,8.0
119.0,213.0,3000,1639,55101,201.0,14000000.0,6.9
125.0,0.0,11000,11135,213476,271.0,14000000.0,6.9
108.0,5.0,489,717,44096,62.0,15800000.0,5.5
101.0,34.0,0,2055,1554,20.0,15000000.0,5.7
145.0,0.0,4000,12098,76842,173.0,14000000.0,7.2
98.0,226.0,0,2496,69733,97.0,15000000.0,6.9
101.0,71.0,0,14159,45603,268.0,15000000.0,5.5
109.0,41.0,0,3544,19505,162.0,14000000.0,5.2
123.0,43.0,0,1326,76477,275.0,14000000.0,7.1
99.0,9.0,0,3500,47814,426.0,14000000.0,5.5
107.0,116.0,0,552,15730,31.0,14000000.0,6.7
81.0,54.0,2000,10792,15047,160.0,14000000.0,5.0
105.0,58.0,18000,12894,82327,350.0,13000000.0,6.4
